"Country_code","Year","Species","Pop"
"TUR2",2010,"SR",807683.79
"TZA",2010,"SR",17192700
"UGA",2010,"SR",15054840
"UZB",2010,"SR",14432600
"YEM",2010,"SR",18222000
"ZMB",2010,"SR",2420000
"ZWE",2010,"SR",4975180
"AFG",2011,"SR",21897000
"AGO",2011,"SR",4958351
"AllAF",2011,"SR",489554486
"AllAS",2011,"SR",610953985
"AllCA",2011,"SR",59356931
"AllEA",2011,"SR",144209856
"AllME",2011,"SR",83192151
"AllSAARC",2011,"SR",268457238
"AllSADC",2011,"SR",55177540
"AllWA",2011,"SR",230810159
"AllWE",2011,"SR",259304596
"ARE",2011,"SR",3286382
"ARM",2011,"SR",532515
"AZE",2011,"SR",8405000
"BDI",2011,"SR",2618157
"BEN",2011,"SR",2465000
"BFA",2011,"SR",21203218
"BGD",2011,"SR",55260000
"BHR",2011,"SR",59000
"BTN",2011,"SR",56193
"BWA",2011,"SR",2065705
"CAF",2011,"SR",6130000
"CIV",2011,"SR",3031990
"CMR",2011,"SR",8932931
"COD",2011,"SR",4963221
"COG",2011,"SR",445000
"COM",2011,"SR",145000
"CPV",2011,"SR",190997
"DJI",2011,"SR",978000
"EGY",2011,"SR",9623240
"ERI",2011,"SR",4041000
"ETH",2011,"SR",46834488
"GAB",2011,"SR",294000
"GEO",2011,"SR",653900
"GHA",2011,"SR",9024000
"GIN",2011,"SR",3971461
"GMB",2011,"SR",483878
"GNB",2011,"SR",1191716
"GNQ",2011,"SR",48200
"IND",2011,"SR",202766000
"IRN",2011,"SR",67900000
"IRQ",2011,"SR",9748000
"JOR",2011,"SR",3016830
"KEN",2011,"SR",46682300
"KGZ",2011,"SR",5288115
"KWT",2011,"SR",597659
"LBN",2011,"SR",1000000
"LBR",2011,"SR",608000
"LKA",2011,"SR",383535
"MLI",2011,"SR",28387713
"MOZ",2011,"SR",4220000
"MRT",2011,"SR",15226467
"MWI",2011,"SR",4671556
"NAM",2011,"SR",5000000
"NER",2011,"SR",23250290
"NGA",2011,"SR",105668560
"NPL",2011,"SR",9991510
"OMN",2011,"SR",2149900
"PAK",2011,"SR",89566000
"PSE",2011,"SR",972535
"QAT",2011,"SR",431393
"RWA",2011,"SR",3799616
"SAU",2011,"SR",13478000
"SEN",2011,"SR",10402230
"SLE",2011,"SR",1633500
"SOM",2011,"SR",23750000
"STP",2011,"SR",8800
"SYR",2011,"SR",20365212
"TCD",2011,"SR",43498000
"TGO",2011,"SR",4071139
"TJK",2011,"SR",4394192
"TKM",2011,"SR",15944049
"TUR",2011,"SR",28501437.25
"TUR2",2011,"SR",881487.75
"TZA",2011,"SR",21600000
"UGA",2011,"SR",15506295
"UZB",2011,"SR",15340900
"YEM",2011,"SR",18464000
"ZMB",2011,"SR",2525000
"ZWE",2011,"SR",5028707
"AFG",2012,"SR",21131000
"AGO",2012,"SR",5092227
"AllAF",2012,"SR",597250244
"AllAS",2012,"SR",616126023
"AllCA",2012,"SR",62454186
"AllEA",2012,"SR",238587703
"AllME",2012,"SR",83786440
"AllSAARC",2012,"SR",267894929
"AllSADC",2012,"SR",57006612
"AllWA",2012,"SR",239201743
"AllWE",2012,"SR",264444654
"ARE",2012,"SR",3420993
"ARM",2012,"SR",590214
"AZE",2012,"SR",8474300
"BDI",2012,"SR",2929730
"BEN",2012,"SR",2520000
"BFA",2012,"SR",21839267
"BGD",2012,"SR",56890000
"BHR",2012,"SR",59500
"BTN",2012,"SR",49802
"BWA",2012,"SR",1943581
"CAF",2012,"SR",6200000
"CIV",2012,"SR",3047502
"CMR",2012,"SR",8925036
"COD",2012,"SR",4970211
"COG",2012,"SR",446500
"COM",2012,"SR",145500
"CPV",2012,"SR",196166
"DJI",2012,"SR",984000
"EGY",2012,"SR",9735782
"ERI",2012,"SR",4055000
"ETH",2012,"SR",49549996
"GAB",2012,"SR",300000
"GEO",2012,"SR",630400
"GHA",2012,"SR",9454000
"GIN",2012,"SR",4236685
"GMB",2012,"SR",424294
"GNB",2012,"SR",1210000
"GNQ",2012,"SR",48800
"IND",2012,"SR",200242282
"IRN",2012,"SR",67221000
"IRQ",2012,"SR",9812000
"JOR",2012,"SR",3025960
"KEN",2012,"SR",38297636
"KGZ",2012,"SR",5423881
"KWT",2012,"SR",589649
"LBN",2012,"SR",1000000
"LBR",2012,"SR",612000
"LKA",2012,"SR",392620
"MLI",2012,"SR",29807098
"MOZ",2012,"SR",4682000
"MRT",2012,"SR",16092790
"MWI",2012,"SR",5170077
"NAM",2012,"SR",4611016
"NER",2012,"SR",24130207
"NGA",2012,"SR",108310272
"NPL",2012,"SR",10320225
"OMN",2012,"SR",2192600
"PAK",2012,"SR",91564000
"PSE",2012,"SR",956000
"QAT",2012,"SR",523692
"RWA",2012,"SR",3480143
"SAU",2012,"SR",13537000
"SDN",2012,"SR",70320000
"SEN",2012,"SR",10925183
"SLE",2012,"SR",1720220
"SOM",2012,"SR",23800000
"SSD",2012,"SR",29200000
"STP",2012,"SR",8850
"SYR",2012,"SR",20355588
"TCD",2012,"SR",46525000
"TGO",2012,"SR",4676059
"TJK",2012,"SR",4618595
"TKM",2012,"SR",16292747
"TUR",2012,"SR",31340231.49
"TUR2",2012,"SR",969285.51
"TZA",2012,"SR",22600000
"UGA",2012,"SR",15971198
"UZB",2012,"SR",16189000
"YEM",2012,"SR",18577676
"ZMB",2012,"SR",2580000
"ZWE",2012,"SR",5212000
"AFG",2013,"SR",20178000
"AGO",2013,"SR",5229717
"AllAF",2013,"SR",620816252
"AllAS",2013,"SR",620351099
"AllCA",2013,"SR",66043083
"AllEA",2013,"SR",249474354
"AllME",2013,"SR",84500497
"AllSAARC",2013,"SR",266285701
"AllSADC",2013,"SR",58176309
"AllWA",2013,"SR",247122506
"AllWE",2013,"SR",269564901
"ARE",2013,"SR",3933390
"ARM",2013,"SR",674731
"AZE",2013,"SR",8569400
"BDI",2013,"SR",3605389
"BEN",2013,"SR",2576000
"BFA",2013,"SR",22494494
"BGD",2013,"SR",57500000
"BHR",2013,"SR",58500
"BTN",2013,"SR",49181
"BWA",2013,"SR",1807230
"CAF",2013,"SR",6200000
"CIV",2013,"SR",3104148
"CMR",2013,"SR",9250683
"COD",2013,"SR",4977210
"COG",2013,"SR",447000
"COM",2013,"SR",146000
"CPV",2013,"SR",201478
"DJI",2013,"SR",984000
"EGY",2013,"SR",9717378
"ERI",2013,"SR",4100000
"ETH",2013,"SR",55511273
"GAB",2013,"SR",320000
"GEO",2013,"SR",742600
"GHA",2013,"SR",9907000
"GIN",2013,"SR",4519622
"GMB",2013,"SR",377435
"GNB",2013,"SR",1220000
"GNQ",2013,"SR",49500
"IND",2013,"SR",197800000
"IRN",2013,"SR",66021000
"IRQ",2013,"SR",7711500
"JOR",2013,"SR",3147622
"KEN",2013,"SR",41238304
"KGZ",2013,"SR",5641214
"KWT",2013,"SR",667222
"LBN",2013,"SR",1000000
"LBR",2013,"SR",620000
"LKA",2013,"SR",340630
"MLI",2013,"SR",31297453
"MOZ",2013,"SR",4795000
"MRT",2013,"SR",16787360
"MWI",2013,"SR",5612473
"NAM",2013,"SR",3881903
"NER",2013,"SR",25043568
"NGA",2013,"SR",111018027
"NPL",2013,"SR",10595890
"OMN",2013,"SR",2633437
"PAK",2013,"SR",93613000
"PSE",2013,"SR",946229
"QAT",2013,"SR",635610
"RWA",2013,"SR",3501388
"SAU",2013,"SR",14930000
"SDN",2013,"SR",70552000
"SEN",2013,"SR",11280676
"SLE",2013,"SR",1747101
"SOM",2013,"SR",23850000
"SSD",2013,"SR",29550000
"STP",2013,"SR",8900
"SYR",2013,"SR",20312925
"TCD",2013,"SR",49767000
"TGO",2013,"SR",4928144
"TJK",2013,"SR",4923638
"TKM",2013,"SR",16290000
"TUR",2013,"SR",34709042.46
"TUR2",2013,"SR",1073475.54
"TZA",2013,"SR",23666776
"UGA",2013,"SR",16582000
"UZB",2013,"SR",17128800
"YEM",2013,"SR",18806684
"ZMB",2013,"SR",2740000
"ZWE",2013,"SR",5320000
"AFG",2014,"SR",20544000
"AGO",2014,"SR",5370950
"AllAF",2014,"SR",636439784
"AllAS",2014,"SR",610192012
"AllCA",2014,"SR",68959400
"AllEA",2014,"SR",255122591
"AllME",2014,"SR",83240579
"AllSAARC",2014,"SR",265236479
"AllSADC",2014,"SR",59953511
"AllWA",2014,"SR",252404282
"AllWE",2014,"SR",261714954
"ARE",2014,"SR",4258142
"ARM",2014,"SR",717574
"AZE",2014,"SR",8645420
"BDI",2014,"SR",2786981
"BEN",2014,"SR",2633000
"BFA",2014,"SR",23168700
"BGD",2014,"SR",57900000
"BHR",2014,"SR",58500
"BTN",2014,"SR",59642
"BWA",2014,"SR",1832889
"CAF",2014,"SR",6200000
"CIV",2014,"SR",3140000
"CMR",2014,"SR",8690000
"COD",2014,"SR",4992141
"COG",2014,"SR",448000
"COM",2014,"SR",146000
"CPV",2014,"SR",206935
"DJI",2014,"SR",985000
"EGY",2014,"SR",9688398
"ERI",2014,"SR",4115000
"ETH",2014,"SR",58445345
"GAB",2014,"SR",325000
"GEO",2014,"SR",856800
"GHA",2014,"SR",10379000
"GIN",2014,"SR",4595400
"GMB",2014,"SR",413019
"GNB",2014,"SR",1222000
"GNQ",2014,"SR",49500
"IND",2014,"SR",196000000
"IRN",2014,"SR",51828169
"IRQ",2014,"SR",7762044
"JOR",2014,"SR",3537990
"KEN",2014,"SR",44595265
"KGZ",2014,"SR",5829024
"KWT",2014,"SR",781432
"LBN",2014,"SR",1000000
"LBR",2014,"SR",621000
"LKA",2014,"SR",310090
"MLI",2014,"SR",32862326
"MOZ",2014,"SR",5001000
"MRT",2014,"SR",16230000
"MWI",2014,"SR",6151336
"NAM",2014,"SR",3662360
"NER",2014,"SR",25991648
"NGA",2014,"SR",113242235
"NPL",2014,"SR",10966747
"OMN",2014,"SR",2686100
"PAK",2014,"SR",95710000
"PSE",2014,"SR",938000
"QAT",2014,"SR",812642
"RWA",2014,"SR",3163000
"SAU",2014,"SR",12505438
"SDN",2014,"SR",70875000
"SEN",2014,"SR",10762624
"SLE",2014,"SR",1765000
"SOM",2014,"SR",23925000
"SSD",2014,"SR",30300000
"STP",2014,"SR",8900
"SYR",2014,"SR",20143917
"TCD",2014,"SR",53238000
"TGO",2014,"SR",5171395
"TJK",2014,"SR",5056572
"TKM",2014,"SR",16300000
"TUR",2014,"SR",37354501.15
"TUR2",2014,"SR",1155293.85
"TZA",2014,"SR",25401000
"UGA",2014,"SR",15932000
"UZB",2014,"SR",17717600
"YEM",2014,"SR",19067976
"ZMB",2014,"SR",2840000
"ZWE",2014,"SR",4555835
"AFG",2015,"SR",20941000
"AGO",2015,"SR",5506869
"AllAF",2015,"SR",644917157
"AllAS",2015,"SR",633997364
"AllCA",2015,"SR",73120804
"AllEA",2015,"SR",253318887
"AllME",2015,"SR",82132276
"AllSAARC",2015,"SR",274586586
"AllSADC",2015,"SR",57806529
"AllWA",2015,"SR",260670937
"AllWE",2015,"SR",277278502
"ARE",2015,"SR",4359831
"ARM",2015,"SR",745770
"AZE",2015,"SR",8677087
"BDI",2015,"SR",2757027
"BEN",2015,"SR",2691000
"BFA",2015,"SR",23864228
"BGD",2015,"SR",58090000
"BHR",2015,"SR",66766
"BTN",2015,"SR",53393
"BWA",2015,"SR",1447670
"CAF",2015,"SR",6308341
"CIV",2015,"SR",3180692
"CMR",2015,"SR",9022321
"COD",2015,"SR",5002973
"COG",2015,"SR",448015
"COM",2015,"SR",145622
"CPV",2015,"SR",212545
"DJI",2015,"SR",984714
"EGY",2015,"SR",9509407
"ERI",2015,"SR",4148854
"ETH",2015,"SR",58597338
"GAB",2015,"SR",328053
"GEO",2015,"SR",919600
"GHA",2015,"SR",10874000
"GIN",2015,"SR",4903200
"GMB",2015,"SR",423900
"GNB",2015,"SR",1227900
"GNQ",2015,"SR",49593
"IND",2015,"SR",205085472
"IRN",2015,"SR",60650016
"IRQ",2015,"SR",7813097
"JOR",2015,"SR",3456600
"KEN",2015,"SR",41889581
"KGZ",2015,"SR",5929529
"KWT",2015,"SR",745161
"LBN",2015,"SR",947520
"LBR",2015,"SR",622528
"LKA",2015,"SR",316860
"MLI",2015,"SR",34505442
"MOZ",2015,"SR",3393359
"MRT",2015,"SR",18508000
"MWI",2015,"SR",6820843
"NAM",2015,"SR",3841928
"NER",2015,"SR",26975774
"NGA",2015,"SR",114159849
"NPL",2015,"SR",11040861
"OMN",2015,"SR",2739830
"PAK",2015,"SR",97860000
"PSE",2015,"SR",959091
"QAT",2015,"SR",946044
"RWA",2015,"SR",3422691
"SAU",2015,"SR",12744015
"SDN",2015,"SR",71437000
"SEN",2015,"SR",11565334
"SLE",2015,"SR",1774417
"SOM",2015,"SR",23686244
"SSD",2015,"SR",30403098
"STP",2015,"SR",8962
"SYR",2015,"SR",19005754
"TCD",2015,"SR",56955519
"TGO",2015,"SR",5182128
"TJK",2015,"SR",5279297
"TKM",2015,"SR",16352123
"TUR",2015,"SR",40240624.6
"TUR2",2015,"SR",1244555.4
"TZA",2015,"SR",24194346
"UGA",2015,"SR",15992340
"UZB",2015,"SR",18438900
"YEM",2015,"SR",18839160
"ZMB",2015,"SR",2946764
"ZWE",2015,"SR",4506155
"AFG",2016,"SR",20713200
"AGO",2016,"SR",5421866
"AllAF",2016,"SR",667605027
"AllAS",2016,"SR",644200692
"AllCA",2016,"SR",77092798
"AllEA",2016,"SR",260284577
"AllME",2016,"SR",81876311
"AllSAARC",2016,"SR",282008724
"AllSADC",2016,"SR",58319306
"AllWA",2016,"SR",271908346
"AllWE",2016,"SR",280315657
"ARE",2016,"SR",4372845
"ARM",2016,"SR",778069
"AZE",2016,"SR",8614801
"BDI",2016,"SR",3602110
"BEN",2016,"SR",2751000
"BFA",2016,"SR",24580105
"BGD",2016,"SR",58097379
"BHR",2016,"SR",74637
"BTN",2016,"SR",50790
"BWA",2016,"SR",1582034
"CAF",2016,"SR",6476978
"CIV",2016,"SR",3856118
"CMR",2016,"SR",8841221
"COD",2016,"SR",5006197
"COG",2016,"SR",448271
"COM",2016,"SR",145595
"CPV",2016,"SR",218308
"DJI",2016,"SR",985362
"EGY",2016,"SR",9816198
"ERI",2016,"SR",4190175
"ETH",2016,"SR",60898168
"GAB",2016,"SR",332125
"GEO",2016,"SR",891400
"GHA",2016,"SR",11484000
"GIN",2016,"SR",5231500
"GMB",2016,"SR",398747
"GNB",2016,"SR",1238303
"GNQ",2016,"SR",49800
"IND",2016,"SR",211798733
"IRN",2016,"SR",59769882
"IRQ",2016,"SR",7864666
"JOR",2016,"SR",4176680
"KEN",2016,"SR",45729676
"KGZ",2016,"SR",6022554
"KWT",2016,"SR",867958
"LBN",2016,"SR",928161
"LBR",2016,"SR",623958
"LKA",2016,"SR",275050
"MLI",2016,"SR",38041797
"MOZ",2016,"SR",3872660
"MRT",2016,"SR",17282986
"MWI",2016,"SR",7635335
"NAM",2016,"SR",3715256
"NER",2016,"SR",27997321
"NGA",2016,"SR",119554273
"NPL",2016,"SR",11786772
"OMN",2016,"SR",2794630
"PAK",2016,"SR",100063000
"PSE",2016,"SR",957728
"QAT",2016,"SR",1186399
"RWA",2016,"SR",3242848
"SAU",2016,"SR",12870824
"SDN",2016,"SR",72093000
"SEN",2016,"SR",12178076
"SLE",2016,"SR",1770000
"SOM",2016,"SR",23282937
"SSD",2016,"SR",30084366
"STP",2016,"SR",9043
"SYR",2016,"SR",17778808
"TCD",2016,"SR",60935360
"TGO",2016,"SR",4701854
"TJK",2016,"SR",5456206
"TKM",2016,"SR",16384445
"TUR",2016,"SR",40666377
"TUR2",2016,"SR",1257723
"TZA",2016,"SR",24205590
"UGA",2016,"SR",16175935
"UZB",2016,"SR",19698000
"YEM",2016,"SR",18186777
"ZMB",2016,"SR",2836504
"ZWE",2016,"SR",3898269
"AFG",2017,"SR",21464000
"AGO",2017,"SR",5501288
"AllAF",2017,"SR",689233181
"AllAS",2017,"SR",643624860
"AllCA",2017,"SR",81680455
"AllEA",2017,"SR",264017436
"AllME",2017,"SR",79421878
"AllSAARC",2017,"SR",284600592
"AllSADC",2017,"SR",60401546
"AllWA",2017,"SR",283133744
"AllWE",2017,"SR",279602390
"ARE",2017,"SR",4458487
"ARM",2017,"SR",727082
"AZE",2017,"SR",8454308
"BDI",2017,"SR",4147426
"BEN",2017,"SR",2812000
"BFA",2017,"SR",25317463
"BGD",2017,"SR",58764134
"BHR",2017,"SR",84704
"BTN",2017,"SR",53133
"BWA",2017,"SR",1434282
"CAF",2017,"SR",6466707
"CIV",2017,"SR",4422747
"CMR",2017,"SR",9175589
"COD",2017,"SR",5011168
"COG",2017,"SR",449200
"COM",2017,"SR",146092
"CPV",2017,"SR",120255
"DJI",2017,"SR",985634
"EGY",2017,"SR",9279029
"ERI",2017,"SR",4146399
"ETH",2017,"SR",64040642
"GAB",2017,"SR",331823
"GEO",2017,"SR",936500
"GHA",2017,"SR",12138000
"GIN",2017,"SR",5582946
"GMB",2017,"SR",412400
"GNB",2017,"SR",1249260
"GNQ",2017,"SR",50346
"IND",2017,"SR",213518672
"IRN",2017,"SR",55740771
"IRQ",2017,"SR",7916760
"JOR",2017,"SR",3835789
"KEN",2017,"SR",44443561
"KGZ",2017,"SR",6077775
"KWT",2017,"SR",862422
"LBN",2017,"SR",974685
"LBR",2017,"SR",632958
"LKA",2017,"SR",297579
"MLI",2017,"SR",41423800
"MOZ",2017,"SR",3741230
"MRT",2017,"SR",17741470
"MWI",2017,"SR",8002336
"NAM",2017,"SR",3634858
"NER",2017,"SR",29057716
"NGA",2017,"SR",122543129
"NPL",2017,"SR",11967074
"OMN",2017,"SR",2850510
"PAK",2017,"SR",102320000
"PSE",2017,"SR",972903
"QAT",2017,"SR",1314895
"RWA",2017,"SR",3588409
"SAU",2017,"SR",12998895
"SDN",2017,"SR",72411000
"SEN",2017,"SR",12797000
"SLE",2017,"SR",1682906
"SOM",2017,"SR",22623079
"SSD",2017,"SR",31206087
"STP",2017,"SR",9205
"SYR",2017,"SR",15682768
"TCD",2017,"SR",65197585
"TGO",2017,"SR",5199694
"TJK",2017,"SR",5581496
"TKM",2017,"SR",16330226
"TUR",2017,"SR",40089355.04
"TUR2",2017,"SR",1239876.96
"TZA",2017,"SR",24950766
"UGA",2017,"SR",16425199
"UZB",2017,"SR",20641000
"YEM",2017,"SR",18190031
"ZMB",2017,"SR",2936895
"ZWE",2017,"SR",5042631
"AFG",2018,"SR",21333335
"AGO",2018,"SR",5631351
"AllAF",2018,"SR",714833631
"AllAS",2018,"SR",655847901
"AllCA",2018,"SR",86440407
"AllEA",2018,"SR",273483956
"AllME",2018,"SR",78288947
"AllSAARC",2018,"SR",290498521
"AllSADC",2018,"SR",61725698
"AllWA",2018,"SR",293183570
"AllWE",2018,"SR",287060433
"ARE",2018,"SR",4542831
"ARM",2018,"SR",660059
"AZE",2018,"SR",8304100
"BDI",2018,"SR",3798435
"BEN",2018,"SR",2875000
"BFA",2018,"SR",26077000
"BGD",2018,"SR",59779282
"BHR",2018,"SR",88660
"BTN",2018,"SR",54697
"BWA",2018,"SR",1553141
"CAF",2018,"SR",6645737
"CIV",2018,"SR",5091443
"CMR",2018,"SR",9181943
"COD",2018,"SR",5016269
"COG",2018,"SR",451905
"COM",2018,"SR",146109
"CPV",2018,"SR",120152
"DJI",2018,"SR",985701
"EGY",2018,"SR",8402000
"ERI",2018,"SR",4167527
"ETH",2018,"SR",71984271
"GAB",2018,"SR",335313
"GEO",2018,"SR",907000
"GHA",2018,"SR",12646000
"GIN",2018,"SR",5956896
"GMB",2018,"SR",428985
"GNB",2018,"SR",1276021
"GNQ",2018,"SR",50700
"IND",2018,"SR",217890292
"IRN",2018,"SR",55421884
"IRQ",2018,"SR",7969384
"JOR",2018,"SR",3802493
"KEN",2018,"SR",46196474
"KGZ",2018,"SR",6167949
"KWT",2018,"SR",893906
"LBN",2018,"SR",986730
"LBR",2018,"SR",648615
"LKA",2018,"SR",326182
"MLI",2018,"SR",43494990
"MOZ",2018,"SR",3635738
"MRT",2018,"SR",18085499
"MWI",2018,"SR",8691905
"NAM",2018,"SR",3538177
"NER",2018,"SR",30158445
"NGA",2018,"SR",125957674
"NPL",2018,"SR",12448068
"OMN",2018,"SR",2907520
"PAK",2018,"SR",104632000
"PSE",2018,"SR",969934
"QAT",2018,"SR",1404698
"RWA",2018,"SR",3333631
"SAU",2018,"SR",13003972
"SDN",2018,"SR",72683000
"SEN",2018,"SR",13183218
"SLE",2018,"SR",1686582
"SOM",2018,"SR",22276092
"SSD",2018,"SR",31439875
"STP",2018,"SR",9260
"SYR",2018,"SR",15859086
"TCD",2018,"SR",69765549
"TGO",2018,"SR",5497050
"TJK",2018,"SR",5620268
"TKM",2018,"SR",16315939
"TUR",2018,"SR",44733877.03
"TUR2",2018,"SR",1383521.97
"TZA",2018,"SR",25337751
"UGA",2018,"SR",16618950
"UZB",2018,"SR",21580500
"YEM",2018,"SR",17457733
"ZMB",2018,"SR",3025479
"ZWE",2018,"SR",5149778
"AFG",2019,"SR",18268306
"AGO",2019,"SR",5758810
"AllAF",2019,"SR",769810217
"AllAS",2019,"SR",662866063
"AllCA",2019,"SR",91397261
"AllEA",2019,"SR",311195740
"AllME",2019,"SR",75349716
"AllSAARC",2019,"SR",297556728
"AllSADC",2019,"SR",63500782
"AllWA",2019,"SR",303716434
"AllWE",2019,"SR",289959619
"ARE",2019,"SR",4394138
"ARM",2019,"SR",638257
"AZE",2019,"SR",8189223
"BDI",2019,"SR",3955953
"BEN",2019,"SR",2939000
"BFA",2019,"SR",26762619
"BGD",2019,"SR",60944291
"BHR",2019,"SR",88353
"BTN",2019,"SR",59201
"BWA",2019,"SR",1471655
"CAF",2019,"SR",6863439
"CIV",2019,"SR",5505791
"CMR",2019,"SR",9029013
"COD",2019,"SR",5024571
"COG",2019,"SR",453672
"COM",2019,"SR",146392
"CPV",2019,"SR",122143
"DJI",2019,"SR",986397
"EGY",2019,"SR",3059000
"ERI",2019,"SR",4197491
"ETH",2019,"SR",90396066
"GAB",2019,"SR",334559
"GEO",2019,"SR",869400
"GHA",2019,"SR",13186000
"GIN",2019,"SR",6354449
"GMB",2019,"SR",427184
"GNB",2019,"SR",1308044
"GNQ",2019,"SR",51019
"IND",2019,"SR",223145401
"IRN",2019,"SR",56338098
"IRQ",2019,"SR",8022546
"JOR",2019,"SR",3732533
"KEN",2019,"SR",62613694
"KGZ",2019,"SR",6266739
"KWT",2019,"SR",949672
"LBN",2019,"SR",977720
"LBR",2019,"SR",667487
"LKA",2019,"SR",325194
"MLI",2019,"SR",45669740
"MOZ",2019,"SR",3447169
"MRT",2019,"SR",18584942
"MWI",2019,"SR",10380136
"NAM",2019,"SR",3337141
"NER",2019,"SR",31301049
"NGA",2019,"SR",129475731
"NPL",2019,"SR",13082641
"OMN",2019,"SR",2965671
"PAK",2019,"SR",107002000
"PSE",2019,"SR",973423
"QAT",2019,"SR",1450285
"RWA",2019,"SR",3324832
"SAU",2019,"SR",13130841
"SDN",2019,"SR",72928000
"SEN",2019,"SR",13614376
"SLE",2019,"SR",1796647
"SOM",2019,"SR",23715423
"SSD",2019,"SR",32068595
"STP",2019,"SR",9198
"SYR",2019,"SR",16401852
"TCD",2019,"SR",74656361
"TGO",2019,"SR",6001232
"TJK",2019,"SR",5686400
"TKM",2019,"SR",16312817
"TUR",2019,"SR",47027034.63
"TUR2",2019,"SR",1454444.37
"TZA",2019,"SR",25709658
"UGA",2019,"SR",17009289
"UZB",2019,"SR",21906900
"YEM",2019,"SR",19203682
"ZMB",2019,"SR",3110490
"ZWE",2019,"SR",5114760
"AFG",2020,"SR",21581280
"AGO",2020,"SR",5884652
"AllAF",2020,"SR",789865401
"AllAS",2020,"SR",683634603
"AllCA",2020,"SR",97013381
"AllEA",2020,"SR",316228061
"AllME",2020,"SR",80141641
"AllSAARC",2020,"SR",294668075
"AllSADC",2020,"SR",65350438
"AllWA",2020,"SR",311273521
"AllWE",2020,"SR",308824887
"ARE",2020,"SR",4384237
"ARM",2020,"SR",662532
"AZE",2020,"SR",8089650
"BDI",2020,"SR",4112833
"BEN",2020,"SR",3004000
"BFA",2020,"SR",27256117
"BGD",2020,"SR",62301162
"BHR",2020,"SR",85602
"BTN",2020,"SR",54912
"BWA",2020,"SR",1532674
"CAF",2020,"SR",7098144
"CIV",2020,"SR",5920139
"CMR",2020,"SR",9166505
"COD",2020,"SR",5026924
"COG",2020,"SR",455556
"COM",2020,"SR",146261
"CPV",2020,"SR",150505
"DJI",2020,"SR",987093
"EGY",2020,"SR",4039085
"ERI",2020,"SR",4227297
"ETH",2020,"SR",95378400
"GAB",2020,"SR",337231
"GEO",2020,"SR",891600
"GHA",2020,"SR",13660787
"GIN",2020,"SR",6225000
"GMB",2020,"SR",423664
"GNB",2020,"SR",1344548
"GNQ",2020,"SR",51337
"IND",2020,"SR",218348249
"IRN",2020,"SR",63250731
"IRQ",2020,"SR",8076254
"JOR",2020,"SR",3631064
"KEN",2020,"SR",61367104
"KGZ",2020,"SR",6278736
"KWT",2020,"SR",939956
"LBN",2020,"SR",966215
"LBR",2020,"SR",689469
"LKA",2020,"SR",345720
"MLI",2020,"SR",47953230
"MOZ",2020,"SR",3650297
"MRT",2020,"SR",18672728
"MWI",2020,"SR",11093632
"NAM",2020,"SR",3202777
"NER",2020,"SR",32487127
"NGA",2020,"SR",131459048
"NPL",2020,"SR",13618032
"OMN",2020,"SR",3024985
"PAK",2020,"SR",109432000
"PSE",2020,"SR",980372
"QAT",2020,"SR",1480553
"RWA",2020,"SR",3327035
"SAU",2020,"SR",15546699
"SDN",2020,"SR",73174255
"SEN",2020,"SR",13831580
"SLE",2020,"SR",1748209
"SOM",2020,"SR",23650333
"SSD",2020,"SR",32549564
"STP",2020,"SR",9285
"SYR",2020,"SR",18069011
"TCD",2020,"SR",79895323
"TGO",2020,"SR",6447370
"TJK",2020,"SR",5769385
"TKM",2020,"SR",16297547
"TUR",2020,"SR",52489247.22
"TUR2",2020,"SR",1623378.78
"TZA",2020,"SR",26473505
"UGA",2020,"SR",17454147
"UZB",2020,"SR",22458800
"YEM",2020,"SR",18917608
"ZMB",2020,"SR",3190269
"ZWE",2020,"SR",5149447
